Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (Hz),Motor Optical Speed (Hz),Electrical Power (W),Overall Efficiency (kgf/W),App message,
1.5280349999982863,1135,,,,-0.059331542853675846,23.732000802190473,0.40548285275385576,0,49.416666667655,9.622919386828986,0.006165648954191978,,
1.5541049999985843,1135,,,,,23.73227580322323,0.4059905254912053,0,49.400000000988,9.635079124452815,,,
1.576910000000149,1135,,,,,23.732701091141116,0.40651831139768674,0,49.400000000988,9.647777572476723,,,
1.6001649999991059,1135,,,,,23.73292256986508,0.40533606659672816,0,49.416666667655,9.619809483313826,,,
1.6266899999994784,1135,,,,,23.733129458824706,0.4049916119678304,0,49.416666667655,9.61171835657062,,,
1.6505,1135,,,,,23.732640623802332,0.4044764506950257,0,49.433333334322,9.599294245136148,,,
1.6795099999997765,1135,,,,-0.059333729924695745,23.732196771891598,0.4033101059829881,0,49.433333334322,9.571434795280728,0.006199042379095631,,
1.706484999999404,1135,,,,,23.73196097682918,0.40166285742650076,0,49.433333334322,9.532247258287418,,,
1.7319949999991804,1135,,,,,23.731732856424745,0.4016053720405757,0,49.433333334322,9.530791402972016,,,
1.756625,1135,,,,,23.73188620441481,0.40293212210038876,0,49.450000000989,9.562339269789799,,,
1.779574999999255,1135,,,,,23.73186270910702,0.4048563832126809,0,49.466666667656,9.607996103308963,,,
1.8019700000006706,1135,,,,,23.732315501457723,0.40365326336734186,0,49.466666667656,9.579626599426764,,,
1.8262649999987335,1135,,,,-0.05543926691286982,23.73248936966406,0.4041493417976601,0,49.450000000989,9.591469957969695,0.005780059485752183,,
1.852414999999106,1135,,,,,23.732501263349437,0.40359568639830357,0,49.483333334323,9.578335137330123,,,
1.8792449999991805,1135,,,,,23.732697733951408,0.4035099973648434,0,49.466666667656,9.576380800087357,,,
1.9036899999994785,1135,,,,,23.732705077744143,0.40091280635151194,0,49.466666667656,9.514745395031182,,,
1.926844999998808,1135,,,,,23.732608596771115,0.40209883034608385,0,49.450000000989,9.54285415782308,,,
1.949925000000745,1135,,,,,23.732797667876724,0.40077786758803574,0,49.450000000989,9.51158004122994,,,
1.9772400000002235,1135,,,,-0.053797237992353905,23.732673844148138,0.4022817111445565,0,49.433333334322,9.547220644059573,0.005634858562300785,,
2.004214999999851,1135,,,,,23.732535123527917,0.40277151023940827,0,49.450000000989,9.558789013513142,,,
2.028894999999553,1135,,,,,23.732494203909074,0.4040100293090592,0,49.433333334322,9.588165678898383,,,
2.0522799999993295,1135,,,,,23.732934311297342,0.40362712173614645,0,49.433333334322,9.579255966421979,,,
2.0774600000008943,1135,,,,,23.7330224640634,0.40487279466245946,0,49.416666667655,9.608855130812278,,,
2.1014599999990313,1135,,,,-0.05318726351683617,23.73284143863954,0.4040023476121285,0,49.416666667655,9.588123656716778,0.005547202499790127,,
2.124934999998659,1135,,,,,23.733021051833198,0.4034721097079127,0,49.433333334322,9.575612073525445,,,
2.1516699999980626,1135,,,,,23.73248262975579,0.3998575084242458,0,49.450000000989,9.489611373055842,,,
2.182800000000745,1135,,,,,23.732145897381233,0.40078668056528055,0,49.450000000989,9.511527976902366,,,
2.2113349999990315,1135,,,,,23.73211948638285,0.4021946662964404,0,49.466666667656,9.544931877333001,,,
2.239910000000149,1135,,,,,23.73222174721539,0.40391144132893014,0,49.50000000099,9.58571589185555,,,
2.275464999999851,1135,,,,-0.051387204470931626,23.732605394442132,0.40650200979713624,0,49.516666667657,9.647351790563084,0.005326560654831509,,
2.3104049999993292,1135,,,,,23.73262329008901,0.4053754422494153,0,49.533333334324,9.620622661958606,,,
2.354675000000745,1135,,,,,23.732900936210363,0.40601516738905963,0,49.550000000991,9.63591774624342,,,
2.386495000001043,1135,,,,,23.73274897596958,0.40726517737779594,0,49.566666667658005,9.665522221360957,,,
2.4125099999997763,1135,,,,-0.050787914604434034,23.732502244934867,0.4039925459448524,0,49.583333334325005,9.587754003573162,0.00529716496538255,,
2.4453749999981373,1135,,,,,23.732357907981587,0.40413237441788097,0,49.600000000992004,9.591014151887572,,,
2.5193499999996276,1135,,,,,23.732077643400906,0.40218661856956917,0,49.616666667659004,9.54472405902988,,,
2.552304999999702,1135,,,,,23.732116692303915,0.39914988634477233,0,49.616666667659004,9.472671680453981,,,
2.579159999998286,1135,,,,-0.05537998037837211,23.732062451280747,0.40065906619634634,0,49.616666667659004,9.508465980643518,0.005824281276402493,,
2.6150400000009686,1135,,,,,23.73220003443491,0.4109178866671224,0,49.616666667659004,9.751985484111403,,,
2.6445399999991057,1135,,,,,23.732097971981588,0.4106434137435327,0,49.66666666766,9.745429726510489,,,
2.6787499999981375,1135,,,,,23.73199612637409,0.4102188491398683,0,49.700000000994,9.73531213875299,,,
2.711359999999404,1135,,,,-0.05692192534163727,23.73195542615108,0.40823030386241294,0,49.700000000994,9.688103374866895,0.005875445702747709,,
2.739105000000447,1135,,,,,23.732472458560093,0.40923838817316793,0,49.700000000994,9.712238776305233,,,
2.765269999999553,1135,,,,,23.73221188369871,0.40779548470143623,0,49.700000000994,9.6778888481501,,,
2.7966500000003727,1135,,,,,23.73237910840018,0.4092850177965562,0,49.700000000994,9.713307205736186,,,
2.824495000001043,1135,,,,,23.732072019806377,0.4078080381271624,0,49.683333334327,9.678129731089763,,,
2.8532249999996275,1135,,,,-0.05765322125482457,23.73170715105473,0.40793981950789315,0,49.66666666766,9.681108331815445,0.005955229430225081,,
2.881304999999702,1135,,,,,23.732053260155947,0.405300964631105,0,49.633333334326004,9.618624079017966,,,
2.904210000000894,1135,,,,,23.73194509337907,0.4049857593601376,0,49.616666667659004,9.611099804735215,,,
2.931160000000149,1135,,,,,23.73181221687972,0.40577466114793337,0,49.616666667659004,9.629768060730754,,,
2.954599999997765,1135,,,,,23.732210365733025,0.4042994301808148,0,49.616666667659004,9.59491912779709,,,
2.9760499999988825,1135,,,,,23.73230068283455,0.4079579199671437,0,49.633333334326004,9.681780022604007,,,
3.0035849999990316,1135,,,,-0.05973567146538779,23.732755614137872,0.4118037858377143,0,49.650000000993,9.773238610263245,0.006112167506342996,,
3.0318800000008195,1135,,,,,23.73279737019415,0.41042909981692366,0,49.683333334327,9.740630660786238,,,
3.056269999999553,1135,,,,,23.732790401828083,0.4076488396435984,0,49.683333334327,9.674644468809948,,,
3.0796599999982863,1135,,,,,23.73303303676684,0.4081649972736136,0,49.66666666766,9.686993364746519,,,
3.1036349999997763,1135,,,,,23.732762372847272,0.4064991571764166,0,49.683333334327,9.647347902030589,,,
3.1269150000009684,1135,,,,,23.732657050767113,0.4052105281325228,0,49.700000000994,9.616722497529382,,,
3.1518650000002237,1135,,,,-0.06059319246683631,23.732780842838025,0.40632485853264033,0,49.700000000994,9.643218818552317,0.006283502802016975,,
3.195519999999553,1135,,,,,23.733060312312876,0.4066447497520943,0,49.700000000994,9.650924371551831,,,
3.2233250000011178,1135,,,,,23.73298251986008,0.40786813595938,0,49.683333334327,9.67992734113188,,,
3.2520800000000745,1135,,,,,23.732952563717692,0.4087679136024088,0,49.683333334327,9.70126950309582,,,
3.276164999999106,1135,,,,,23.732950872011756,0.40880528414025596,0,49.683333334327,9.702155724719502,,,
3.3048499999996275,1135,,,,-0.056445941035006206,23.732692701678726,0.4086968832407671,0,49.66666666766,9.699477538086995,0.005819482628147712,,
3.331304999999702,1135,,,,,23.73290392385014,0.4084053532716654,0,49.66666666766,9.69264501118251,,,
3.360710000000894,1135,,,,,23.733261920810243,0.40740241891230367,0,49.66666666766,9.668988315217359,,,
3.3873599999994037,1135,,,,,23.733169027997775,0.4070357414085635,0,49.66666666766,9.660248051285832,,,
3.4212999999988822,1135,,,,,23.732842036294986,0.40326532070472626,0,49.66666666766,9.570632155001107,,,
3.516234999999404,1135,,,,-0.05449638613736779,23.73238810982547,0.4018956795183597,0,49.683333334327,9.537944245991747,0.005713640668456361,,
3.541375,1135,,,,,23.73251705697191,0.4027399336023535,0,49.700000000994,9.558032343741589,,,
3.5720800000000743,1135,,,,,23.732480420902576,0.4033403247058678,0,49.716666667661,9.572266359042494,,,
3.6081150000002236,1135,,,,-0.056572818571266004,23.732289173004965,0.4043264398309701,0,49.716666667661,9.595591990360175,0.005895709053500775,,
3.632364999998361,1135,,,,,23.731977052555592,0.405425219893695,0,49.716666667661,9.621542015044476,,,
3.6720800000000744,1135,,,,,23.73155758368598,0.40433317032353155,0,49.716666667661,9.5954559145272,,,
3.6972399999983607,1135,,,,,23.73145731978939,0.4022606239696492,0,49.766666667662,9.546230829167579,,,
3.7258499999996273,1135,,,,,23.731370249588448,0.4003754427935239,0,49.783333334329,9.501457871776035,,,
3.75225,1135,,,,-0.05809413231196035,23.73134441853704,0.40064158296457053,0,49.766666667662,9.507763393720106,0.00611017858840825,,
3.776554999999702,1135,,,,,23.731790039353974,0.4033819483512799,0,49.766666667662,9.572975703938104,,,
3.8012799999993296,1135,,,,,23.731907994524423,0.4054917015816977,0,49.766666667662,9.623091754480004,,,
3.8287299999985844,1135,,,,,23.732129972425565,0.4050014909410927,0,49.783333334329,9.611548022040147,,,
3.8559700000006707,1135,,,,,23.732021750860113,0.40353821390638883,0,49.783333334329,9.57677766972966,,,
3.885789999999106,1135,,,,,23.732107411025275,0.40228432062229214,0,49.783333334329,9.547054706779567,,,
3.909894999999553,1135,,,,-0.058774862274355986,23.732059976096846,0.4024755271785109,0,49.783333334329,9.551573349911616,0.006153422072071493,,
3.9333600000012665,1135,,,,,23.73205104847082,0.40373649332501005,0,49.766666667662,9.581495069719736,,,
3.9560449999999254,1135,,,,,23.732207529307875,0.4045888616258365,0,49.766666667662,9.601786828150779,,,
3.981894999999553,1135,,,,,23.731992058707633,0.4051558745577485,0,49.766666667662,9.615155997543233,,,
4.006890000000596,1135,,,,,23.7321593522066,0.4064428270214106,0,49.766666667662,9.64576593843346,,,
4.033330000000075,1135,,,,,23.732222235068274,0.4073445046384243,0,49.766666667662,9.667190310312884,,,
4.059049999998883,1135,,,,-0.06057018496713803,23.7322677961855,0.4087554824840075,0,49.750000000995,9.700694573469477,0.006243901867892224,,
4.084759999999776,1135,,,,,23.732398971980295,0.4062297169608397,0,49.750000000995,9.640805717189279,,,
4.108070000000298,1135,,,,,23.732380788802132,0.40590874924951037,0,49.750000000995,9.633181002695782,,,
4.132714999999851,1135,,,,,23.732331322867015,0.40593942706582964,0,49.733333334328,9.633888980141078,,,
4.15875500000082,1135,,,,,23.732044280497625,0.4063806498197232,0,49.733333334328,9.64424357625907,,,
4.18464999999851,1135,,,,,23.73199850079306,0.40613925559048647,0,49.733333334328,9.638496204786636,,,
4.210314999999478,1135,,,,-0.06132105529534628,23.73195553567146,0.40778360502965205,0,49.750000000995,9.677502382739515,0.0063364546832575894,,
4.233324999999255,1135,,,,,23.732247964774203,0.4100565646693685,0,49.750000000995,9.731564072316923,,,
4.256224999999628,1135,,,,,23.732542317661895,0.4103352091890437,0,49.750000000995,9.738297716505626,,,
4.279224999999627,1135,,,,,23.732153883959946,0.410253778450781,0,49.750000000995,9.736205801669945,,,
4.303879999998957,1135,,,,,23.732012553136286,0.4106338976554102,0,49.766666667662,9.745168813901476,,,
4.328424999998882,1135,,,,,23.73169953190503,0.4122036396297798,0,49.766666667662,9.782292921651594,,,
4.354349999999627,1135,,,,-0.05951747032587758,23.731574269316507,0.4102992198131996,0,49.766666667662,9.737046407639566,0.006112476806024146,,
4.378609999999404,1135,,,,,23.731746919159427,0.4096372091344237,0,49.766666667662,9.721406575848926,,,
4.40475,1135,,,,,23.731568814806767,0.4114576440421207,0,49.783333334329,9.764535393963856,,,
4.430104999998584,1135,,,,,23.731968964369795,0.41049587774261176,0,49.783333334329,9.741875430589399,,,
4.4569150000009685,1135,,,,,23.732014366543282,0.4083691259274851,0,49.783333334329,9.6914219633638,,,
4.483484999999404,1135,,,,,23.73192935376384,0.4084148507818122,0,49.800000000996,9.692472385781967,,,
4.506740000000224,1135,,,,-0.05871911294193229,23.731977914460348,0.40984508553168786,0,49.783333334329,9.726434518188128,0.006037064541187152,,
4.531979999998584,1135,,,,,23.73189073970887,0.41136096387241755,0,49.783333334329,9.762373449201542,,,
4.5555,1135,,,,,23.732270987168405,0.40938550740910995,0,49.783333334329,9.715647800052436,,,
4.639204999998212,1135,,,,,23.732285468753318,0.40531155196157664,0,49.800000000996,9.61896945493558,,,
4.670249999998138,1135,,,,-0.05585979031206857,23.732326292896598,0.4048778980939148,0,49.83333333433,9.608694386346922,0.005813463106022004,,
4.696009999999776,1135,,,,,23.73207678047048,0.4066373593543115,0,49.866666667664,9.650349034004286,,,
4.732369999999181,1135,,,,,23.732277595159104,0.4092517135995836,0,49.883333334331,9.71247527343987,,,
4.760120000001043,1135,,,,,23.731903334269575,0.40803302671302083,0,49.883333334331,9.683400347142845,,,
4.863709999999031,1135,,,,,23.73108468080899,0.40691339622631406,0,49.883333334331,9.656496263602241,,,
4.896144999999553,1135,,,,-0.054581320765719886,23.73109900728111,0.40714416153234645,0,49.900000000998,9.661978407560566,0.005649083289506176,,
4.925880000000819,1135,,,,,23.731100491256566,0.407153807897813,0,49.900000000998,9.662207930620772,,,
4.952009999999777,1135,,,,-0.05442549906997844,23.731304928151438,0.4086942898349468,0,49.900000000998,9.698848814467425,0.0056115421645498665,,
4.978015000000596,1135,,,,,23.73149252396439,0.4106106347309668,0,49.883333334331,9.744403208378213,,,
5.002455000000075,1135,,,,,23.731564438973034,0.4080488428853516,0,49.866666667664,9.683637409182104,,,
5.035439999999478,1135,,,,,23.731149946347273,0.40806622080320837,0,49.866666667664,9.683880673920193,,,
5.063990000000223,1135,,,,,23.73111499296722,0.40704254419744185,0,49.866666667664,9.659573423379435,,,
5.097255000000819,1135,,,,-0.05538961742712077,23.730622361706452,0.4056593049517322,0,49.883333334331,9.626547773321873,0.005753840185639804,,
5.124494999999181,1135,,,,,23.73040872638564,0.4073678781975915,0,49.850000000997,9.667006251629328,,,
5.150464999999851,1135,,,,,23.730534869516134,0.406213293336139,0,49.83333333433,9.639658721974232,,,
5.180239999998361,1135,,,,,23.73077206713325,0.4063063248188484,0,49.83333333433,9.641962783710696,,,
5.207494999999181,1135,,,,,23.73077937810657,0.406724489281822,0,49.816666667663,9.651889122819988,,,
5.237639999998733,1135,,,,-0.055790224100865524,23.730865106706435,0.40425217129214097,0,49.83333333433,9.593253746026981,0.005815568479460984,,
5.278074999999255,1135,,,,,23.731007401301856,0.4012276156840323,0,49.850000000997,9.521535517404468,,,
5.311474999999628,1135,,,,,23.731037416090377,0.4035162598563078,0,50.266666667672,9.575859460650888,,,
5.342684999998659,1135,,,,,23.73139927810038,0.4030217715322314,0,50.16666666767,9.564270577998732,,,
5.3688699999991805,1135,,,,,23.731384177519637,0.4015935752035759,0,37.150000000743,9.530371416379683,,,
5.410544999999925,1135,,,,-0.055858449887635164,23.730963187679322,0.4076648035480117,0,40.533333334144004,9.674278445910389,0.0057739138065897025,,
5.434179999999702,1135,,,,,23.7310604504731,0.4079506862943001,0,45.550000000911,9.681102397262023,,,
5.4585999999996275,1135,,,,,23.730975340862404,0.4069857581369394,0,41.433333334162,9.6581689904299,,,
5.4829700000006705,1135,,,,,23.73108162034056,0.4077598717740921,0,27.733333333888,9.676582798570582,,,
5.506330000000075,1135,,,,,23.731051345551236,0.4082532499683857,0,25.366666667174,9.688278836987925,,,
5.532564999999479,1135,,,,-0.05583405512678587,23.73096644646506,0.40608425272787047,0,25.050000000501,9.636771775922933,0.005793854666796707,,
5.558870000001043,1135,,,,,23.73122052102032,0.4044600228719524,0,42.850000000857,9.598329994711223,,,
5.585574999999255,1135,,,,,23.731545654315095,0.40396850477514373,0,46.866666667604,9.58679701397673,,,
5.608160000000149,1135,,,,,23.73182743884669,0.4045762569488893,0,44.216666667551,9.60133391576554,,,
5.633884999997914,1135,,,,,23.731946636171777,0.4051169746385377,0,30.583333333945,9.614214423529132,,,
5.658224999999628,1000,,,,,23.731637877119887,0.40689277122960754,0,3318.183333399697,9.656231901638831,,Cutoff: rpmOptical (val=199090.69557640032, limit=71000),
5.684609999999404,1000,,,,-0.05582054896365411,23.731691036978773,0.40604394690105233,0,644.2000000128841,9.636109495291189,0.005792851252980423,,
5.71740499999933,1000,,,,,23.734048391609257,0.36170309062631373,0,183.116666670329,8.584678656319559,,,
5.747984999999404,1000,,,,,23.736240224872663,0.30976908184455804,0,74.633333334826,7.35275334090067,,,
5.78275,1000,,,,,23.73881214355054,0.26057446457035477,0,53.366666667734,6.185728263841917,,,
5.811334999999032,1000,,,,,23.74059954071223,0.22781201563926798,0,46.800000000936,5.4083938338543325,,,
5.846919999999925,1000,,,,-0.055814767993283845,23.742179555710464,0.19937214131028452,0,44.183333334217004,4.733529177395255,0.011791364519273408,,
5.884849999999627,1000,,,,,23.74335217445944,0.16981430705841014,0,42.600000000852,4.031960896749625,,,
5.915699999999255,1000,,,,,23.7442338900549,0.14963596468532397,0,40.483333334143,3.552991343852328,,,
5.946304999999702,1000,,,,,23.744695264093366,0.13241314840498306,0,38.633333334106,3.144109857835493,,,
5.983865000000224,1000,,,,,23.745566803529787,0.12095469284702062,0,37.233333334078004,2.8721377391993546,,,
6.018434999998659,1000,,,,-0.042103760515148435,23.746325799684964,0.10813644475936643,0,35.550000000711,2.567843248075551,0.016396546224814443,,
6.046855000000447,1000,,,,,23.74683457913251,0.10025422100623116,0,34.016666667347,2.380720402094763,,,
6.0812099999990314,1000,,,,,23.747398236797835,0.09316150693768,0,32.683333333987,2.212343405589291,,,
6.117574999999255,1000,,,,,23.747518053096787,0.08568535961012722,0,31.450000000629,2.0348146242275864,,,
6.145769999999553,1000,,,,-0.02434429744860944,23.7475639360375,0.08030189522643034,0,30.050000000601003,1.9069743910746393,0.012765927829209427,,
6.1870049999989565,1000,,,,,23.747981856949387,0.07389844953914265,0,29.000000000580002,1.7549390389122494,,,
6.282314999999478,1000,,,,,23.747767672119515,0.0647469410072391,0,28.366666667234,1.537595312520342,,,
6.31490499999933,1000,,,,-0.005540827757789365,23.74797863538778,0.061948720112884006,0,25.716666667181002,1.4711568817303868,0.003766306521485457,,
6.345549999998882,1000,,,,,23.748317446682,0.06125604324798199,0,23.550000000471,1.454727960580758,,,
6.377419999999925,1000,,,,,23.74852367827663,0.058007517295267555,0,22.400000000448,1.3775928980047027,,,
6.407669999999926,1000,,,,,23.748614684002835,0.05737874764755591,0,21.300000000426,1.3626657689324395,,,
6.435160000000149,1000,,,,0.0008301573696680902,23.74871505044774,0.05630756462392609,0,20.716666667081,1.3372323074382921,0.0006208026571377155,,
6.472304999999702,1000,,,,,23.748774660698697,0.05782921888134966,0,19.50000000039,1.3733730880173955,,,
6.502794999999925,1000,,,,,23.748771652676904,0.057400010738142895,0,19.016666667047,1.3631797478813579,,,
6.532689999999478,1000,,,,,23.74895026048338,0.05375252094124423,0,17.750000000355,1.2765659462092005,,,
6.561579999998212,1000,,,,,23.74863594931633,0.05684620381156295,0,17.516666667017,1.350019799421447,,,
6.591304999999702,1000,,,,0.014592600106456893,23.748698060502253,0.05744142221399723,0,16.183333333657,1.364158992326047,0.010697140280968893,,
6.617265000000596,1000,,,,,23.748556766908717,0.05785113660464949,0,15.850000000317001,1.3738810016857093,,,
6.649934999998659,1000,,,,,23.748897493871002,0.05835180305403192,0,15.416666666975,1.385790989312753,,,
6.683439999999479,1000,,,,,23.748378207243825,0.05890159771710955,0,14.283333333619,1.398817419596847,,,
6.714669999998063,1000,,,,,23.748543924994767,0.0625211382415478,0,14.066666666948,1.484785997770068,,,
6.744724999999628,1000,,,,0.027514041591674355,23.74841271550653,0.06183596893295873,0,13.283333333599,1.4685061108831439,0.018736075653868204,,
6.775224999999628,1000,,,,,23.748505111967688,0.06140725268003601,0,12.33333333358,1.4583304541837268,,,
6.802634999999777,1000,,,,,23.748648653059423,0.05904222429182061,0,12.150000000243,1.4021730404015778,,,
6.839570000000298,1000,,,,,23.748228318210508,0.05754624238081789,0,12.116666666909,1.3666213029147452,,,
6.869945000000298,1000,,,,,23.748570340499114,0.06018740357527294,0,10.733333333548,1.4293647874193773,,,
6.9025099999997765,1000,,,,0.03364133814021508,23.748854120280775,0.05948083197599873,0,10.116666666869,1.412601601550926,0.023815163527550535,,
6.932554999999702,1000,,,,,23.749142586336305,0.05812165717416762,0,10.0000000002,1.3803395235834632,,,
6.961955000000074,1000,,,,,23.74920230276757,0.05835870924792798,0,9.983333333533,1.3859727920574343,,,
6.995890000000596,1000,,,,,23.749430225471997,0.0581257033004402,0,9.983333333533,1.380452334840292,,,
7.030599999999628,1000,,,,0.038675009606789344,23.749523397427758,0.06136423482302142,0,8.350000000167,1.4573713306945983,0.026537512295069253,,
7.060480000000447,1000,,,,,23.749735143916503,0.05930749651505178,0,7.600000000152,1.4085373342812308,,,
7.089879999998957,1000,,,,,23.749668656428515,0.0586959172501394,0,7.450000000149,1.3940085861759575,,,
7.1158550000004475,1000,,,,,23.749568432603017,0.059430768786443815,0,7.433333333482,1.4114551102958548,,,
7.147194999998435,1000,,,,,23.749529494756235,0.05903406812431907,0,7.433333333482,1.4020313421139647,,,
7.184814999999478,1000,,,,0.04158811160792319,23.749659479657907,0.05843465796686942,0,7.433333333482,1.3878032285234279,0.029966864720563754,,
7.212919999999926,1000,,,,,23.749627354961277,0.059812810152845335,0,7.416666666815,1.4205319521831212,,,
7.242179999999702,1000,,,,,23.75011299873004,0.05894036701639923,0,7.416666666815,1.3998403768261025,,,
7.317179999999702,1000,,,,,23.750407874669147,0.06072604986894059,0,6.900000000138,1.442268453004838,,,
7.270299999998882,1000,,,,,23.750496243805607,0.058773414997055844,0,7.416666666815,1.3958977721232029,,,
7.349324999999255,1000,,,,0.0428016500939694,23.75022017471011,0.06038069370985961,0,0,1.4340547699108994,0,,
7.3847799999993295,1000,,,,,23.750111893687652,0.05889175191755054,0,0,1.3986856976571198,,,
7.416150000000372,1000,,,,,23.749986097566744,0.05535481191013507,0,0,1.31467601329913,,,
