Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
0.0567469999999972,1000,1383,,,-0.0010955730392069772,23.782533431418102,0.04291790492694796,0,0,1.0206962644659312,0,,
0,1000,1383,,,,23.783515499407624,0.04309016654139116,0,0,1.0248356438092325,,,
0.025554999999934807,1000,1383,,,,23.783508118272458,0.04258473915839851,0,0,1.012814489488286,,,
0.049324999999953434,1000,1383,,,,23.78369286881417,0.04151313452037772,0,0,0.987335641454431,,,
0.09782499999995344,1000,1383,,,-0.0005820378731479514,23.78298346908123,0.04116125517885212,0,0,0.9789374514852742,0,,
0.07361499999987427,1000,1383,,,,23.78336644408012,0.041881011707693275,0,0,0.9960714484928789,,,
0.12394499999994878,1000,1383,,,,23.78325374171553,0.03862545014400856,0,0,0.9186388816629383,,,
0.14736999999987893,1000,1383,,,,23.783362213562462,0.04068190949067382,0,0,0.9675525889560599,,,
0.17330499999993482,1000,1383,,,,23.783781945415043,0.04119045316114829,0,0,0.9796647562175828,,,
0.19721999999985565,1000,1383,,,,23.78396042845204,0.04171108518125002,0,0,0.9920547993786427,,,
0.22195999999996274,1000,1383,,,,23.78396594253654,0.04232147307158742,0,0,1.0065724741726125,,,
0.24733999999985098,1000,1383,,,-0.0010859750278755162,23.78376467227102,0.040559001940700834,0,0,0.9646457574998122,0,,
0.27398499999986964,1000,1383,,,,23.783798976835378,0.038908192236547776,0,0,0.9253846227061192,,,
0.2987449999998789,1000,1383,,,,23.783625731613856,0.04062173468516888,0,0,0.9661321343209737,,,
0.3239999999998836,1000,1383,,,,23.783638431452157,0.04126254707916491,0,0,0.9813735004916304,,,
0.35010999999998604,1000,1383,,,,23.783733482217496,0.039581991417162996,0,0,0.9414075345612251,,,
0.3729199999999255,1000,1383,,,,23.78373117714581,0.03745050219857612,0,0,0.8907126767400425,,,
0.39820999999996276,1000,1383,,,-0.0012966066144677077,23.783994962157298,0.03636983962727987,0,0,0.8650200824696932,0,,
0.4279449999998324,1000,1383,,,,23.783995525500888,0.03902844712224218,0,0,0.928252411722656,,,
0.45253999999992084,1000,1383,,,,23.783841428636165,0.040310557057968814,0,0,0.9587398969667207,,,
0.4822099999998463,1000,1383,,,,23.78352953122821,0.04063086876394914,0,0,0.9663454671268423,,,
0.5044649999999674,1000,1383,,,,23.78383694537186,0.04007884732827344,0,0,0.953228769814108,,,
0.5300649999999442,1000,1383,,,,23.78413041620983,0.04153833230539739,0,0,0.9879531128234336,,,
0.5587749999999069,1000,1383,,,-0.0013570992564321534,23.78377527143685,0.04010044581566997,0,0,0.9537399915643247,0,,
0.5894999999998836,1000,1383,,,,23.78314229118879,0.039994537517450926,0,0,0.9511957766478237,,,
0.623875,1000,1383,,,,23.783448869850176,0.04008573917916536,0,0,0.9533771281778293,,,
0.6514749999998602,1000,1383,,,,23.7834407751939,0.04472937715927839,0,0,1.0638184925790084,,,
0.6784599999999628,1000,1383,,,,23.78325494776611,0.04424479498035118,0,0,1.0522852391293342,,,
0.7032549999998883,1000,1383,,,-0.001369524520329665,23.782902153655318,0.04172405463776658,0,0,0.992319108903771,0,,
0.7268749999998836,1000,1383,,,,23.783088440785388,0.038134720262372815,0,0,0.9069614246646233,,,
0.7521799999999348,1000,1383,,,,23.78291507168311,0.03826339931761743,0,0,0.9100151763247928,,,
0.7777449999999954,1000,1383,,,,23.783262337859835,0.038587982846892424,0,0,0.9177481191364779,,,
0.801684999999823,1000,1383,,,,23.7831426944935,0.037179963704496805,0,0,0.8842563821601366,,,
0.8243649999998742,1000,1383,,,,23.78355790596939,0.03796725884222906,0,0,0.9029964992050832,,,
0.8493800000000047,1000,1383,,,-0.0011878154556194066,23.783442198490146,0.0397412136890055,0,0,0.9451828586703077,0,,
0.872229999999865,1000,1383,,,,23.783172439209977,0.04056983605643303,0,0,0.9648794067606252,,,
0.8950899999999674,1000,1383,,,,23.78336093349564,0.03997924157625059,0,0,0.9508407322553829,,,
0.9212249999998603,1000,1383,,,,23.78318528558696,0.038095584155613045,0,0,0.9060343365356159,,,
0.9458499999999768,1000,1383,,,,23.783268129975763,0.0384741678970592,0,0,0.9150414511734647,,,
0.9716949999999488,1000,1383,,,,23.78362846531963,0.03765240852828741,0,0,0.8955108952612201,,,
0.9942699999999022,1000,1383,,,-0.0004576860156276231,23.783889271363346,0.03815690494558389,0,0,0.9075196021637036,0,,
1.020034999999916,1000,1383,,,,23.78381409965611,0.03948340866413219,0,0,0.9390660516884713,,,
1.0443549999999813,1000,1383,,,,23.78343064813,0.0409424687302743,0,0,0.97375236560971,,,
1.0673899999998975,1000,1383,,,,23.78354460361871,0.03924947136996287,0,0,0.9334915529959674,,,
1.0983549999999813,1000,1383,,,,23.78361792651385,0.03597007829401317,0,0,0.8554985989315983,,,
1.1295949999999721,1000,1383,,,,23.783305541581164,0.036136137911117236,0,0,0.8594368090328157,,,
1.1533699999999953,1000,1383,,,-0.00032840416850404646,23.78327871442425,0.03613214534790913,0,0,0.8593408833594104,0,,
1.1772549999998883,1000,1383,,,,23.783539534814555,0.03776378417173894,0,0,0.8981564538327571,,,
1.1995699999999487,1000,1383,,,,23.783361199795625,0.039348659238947675,0,0,0.9358433754075678,,,
1.2453249999999534,1000,1383,,,,23.783571529630223,0.04013083413869715,0,0,0.95445456428143,,,
1.221449999999837,1000,1383,,,,23.783012878336283,0.04094103802847697,0,0,0.9737012346837233,,,
1.276125,1000,1383,,,,23.783595098652583,0.04467954328288794,0,0,1.0626401666329295,,,
1.3004749999998604,1000,1383,,,-0.00027928396091334614,23.783655954185342,0.04516444911233563,0,0,1.0741757190481023,0,,
1.323169999999809,1000,1383,,,,23.783889040274055,0.04550924100366849,0,0,1.0823867383383416,,,
1.3488349999998464,1000,1383,,,,23.78390544729674,0.046129142278700457,0,0,1.0971311583215102,,,
1.3744349999999395,1000,1383,,,,23.783919345430622,0.04776537913814692,0,0,1.1360479249256008,,,
1.39879999999993,1000,1383,,,,23.784230865828338,0.047488574445882836,0,0,1.1294792181099533,,,
1.4240799999998417,1000,1383,,,,23.784238778279665,0.0476691490448694,0,0,1.1337744232405758,,,
1.4516899999999442,1000,1383,,,-0.0002584701591763962,23.784286252427783,0.04861682355355597,0,0,1.1563164480815484,0,,
1.4886299999998882,1000,1383,,,,23.7847753724704,0.04778965793190562,0,0,1.1366662790375734,,,
1.5158950000000186,1000,1383,,,,23.784326310030526,0.04681906266936904,0,0,1.1135598640580422,,,
1.5447099999998464,1000,1383,,,,23.783898880262413,0.04298984511264636,0,0,1.0224661290373245,,,
1.577744999999879,1000,1383,,,,23.784050057358378,0.04247261040600584,0,0,1.0101706919631233,,,
1.603579999999958,1000,1383,,,-0.001629715887180231,23.783601152877722,0.04144953912788675,0,0,0.9858193065882576,0,,
1.6298299999999581,1000,1383,,,,23.78345307633407,0.04323693995756631,0,0,1.028323732645052,,,
1.6534849999998695,1000,1383,,,,23.78382687345485,0.04516860929913493,0,0,1.074282383685348,,,
