Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (Hz),Motor Optical Speed (Hz),Electrical Power (W),Overall Efficiency (kgf/W),App message,
201.79852500000038,1123,,,,,23.702505533795335,0.3528540074663749,0,52.33333333438,8.363524064593612,,,
201.82480000000075,1123,,,,,23.70268018217408,0.3507191790380971,0,52.316666667713,8.312984534494667,,,
201.84642500000075,1123,,,,,23.702301086425763,0.35667355823697555,0,52.316666667713,8.453984066899608,,,
201.8731400000006,1123,,,,-0.02315778145997748,23.702401723025947,0.3563458138061696,0,52.350000001047,8.446251631152437,0.002741782091189929,,
201.89904499999992,1123,,,,,23.702653210375747,0.3558686793189949,0,52.416666667715,8.435031894332552,,,
201.94923000000045,1123,,,,,23.702837895857705,0.3533421180570637,0,52.433333334382,8.375210946085597,,,
201.9251000000015,1123,,,,,23.702553851921333,0.35654197102996116,0,52.433333334382,8.45095526880783,,,
201.97294999999926,1123,,,,,23.702721416645232,0.35353176786575974,0,52.433333334382,8.379665005656195,,,
201.99714499999956,1123,,,,,23.70266098253142,0.35434678445970474,0,52.450000001049,8.398961702298514,,,
202.02361000000127,1123,,,,-0.023597458454593358,23.702372052702874,0.3527474982829952,0,52.483333334383005,8.36095244496372,0.002822340948585045,,
202.04809500000067,1123,,,,,23.702295045779174,0.35240091910176236,0,52.500000001050005,8.35271055895373,,,
202.07316999999992,1123,,,,,23.702169076970762,0.35348259755053074,0,52.500000001050005,8.37830429290949,,,
202.09600999999978,1123,,,,,23.702722105205645,0.3518353361566235,0,52.500000001050005,8.339455199712058,,,
202.12281500000134,1123,,,,,23.70258793094849,0.3520224946730218,0,52.500000001050005,8.343844133659147,,,
202.14817500000075,1123,,,,,23.70283701541378,0.35256606506346744,0,52.483333334383005,8.35681597736514,,,
202.17461500000022,1123,,,,-0.023687959133833397,23.70206097745229,0.3522053821830659,0,52.450000001049,8.347993445089918,0.002837563216795057,,
202.19872000000066,1123,,,,,23.70235249655993,0.35285913747726927,0,52.433333334382,8.363591658118336,,,
202.22208499999903,1123,,,,,23.70238242059601,0.35153619426946364,0,52.433333334382,8.33224531125576,,,
202.24720500000006,1123,,,,,23.703021780766395,0.35328905020075874,0,52.400000001048,8.374018051814856,,,
202.27310000000148,1123,,,,,23.702869094134876,0.354619352537532,0,52.416666667715,8.405496091443988,,,
202.2984299999997,1123,,,,,23.7032729861908,0.35349585907437864,0,52.433333334382,8.379008847128029,,,
202.32619999999926,1123,,,,-0.02381785631377971,23.70304388446199,0.35429018046025945,0,52.433333334382,8.397755695283488,0.0028362168629359817,,
202.351125,1123,,,,,23.703037445544783,0.35330425618363853,0,52.400000001048,8.374384013991131,,,
202.37452999999934,1123,,,,,23.70312966701767,0.35437888006473495,0,52.400000001048,8.399888545426915,,,
202.39877999999933,1123,,,,,23.702947457988508,0.3529128771994321,0,52.400000001048,8.365075385505689,,,
202.423125,1123,,,,,23.70305645687174,0.3569148559948643,0,52.416666667715,8.459972981942515,,,
202.44741000000016,1123,,,,,23.703102954945713,0.3566536340759136,0,52.416666667715,8.453797807756915,,,
202.47724500000103,1123,,,,-0.024120816920818196,23.70337893630215,0.35517930501920913,0,52.416666667715,8.41894965720276,0.0028650624962677906,,
202.50384999999963,1123,,,,,23.703208627610525,0.35693740798613405,0,52.416666667715,8.460561848493871,,,
202.5276950000003,1123,,,,,23.703356690958223,0.35863911739266546,0,52.416666667715,8.500950922888789,,,
202.5509299999997,1123,,,,,23.702983919363874,0.3570611168036605,0,52.400000001048,8.46341390982727,,,
202.57734999999963,1123,,,,,23.703225698342244,0.3556425962151236,0,52.400000001048,8.429876726031472,,,
202.60134499999882,1123,,,,,23.702885786589594,0.3546137522671037,0,52.383333334381,8.405369268341135,,,
202.69530999999867,1123,,,,-0.02439197380041931,23.702836166842147,0.3535158329354589,0,52.383333334381,8.379327870453922,0.0029109702087714057,,
202.72486500000022,1123,,,,,23.702831564565702,0.3524927987075188,0,52.366666667714,8.355077435486681,,,
202.75764499999954,1123,,,,,23.702488378214813,0.3517407000617772,0,52.350000001047,8.337129855359416,,,
202.78675499999895,1123,,,,-0.024366963201765585,23.702520423991896,0.3516985626888296,0,52.350000001047,8.336142365220578,0.002923050271241478,,
202.8116950000003,1123,,,,,23.702427365681462,0.35033548665601766,0,52.350000001047,8.303801426084926,,,
202.84759999999963,1123,,,,,23.702434281137798,0.3527973598134466,0,52.33333333438,8.362156235537144,,,
202.86951999999954,1123,,,,,23.702335771303677,0.35336044788210863,0,52.33333333438,8.375467983999991,,,
202.89704000000097,1123,,,,,23.702388162928585,0.3536953858634462,0,52.316666667713,8.383425327172205,,,
202.92370500000007,1123,,,,-0.023975809462596746,23.70213268567702,0.3554730486373908,0,52.300000001046,8.425469364985558,0.002845634874922822,,
202.94834500000067,1123,,,,,23.701989883166164,0.35428567540123107,0,52.316666667713,8.39727549411067,,,
202.97771499999985,1123,,,,,23.701752382550456,0.3505313293829849,0,52.300000001046,8.308206771361741,,,
203.004125,1123,,,,,23.702183582005517,0.34976075664703954,0,52.300000001046,8.290093663829287,,,
203.02924499999918,1123,,,,,23.702271497048592,0.3516901352744471,0,52.300000001046,8.33585506910869,,,
203.05213000000083,1123,,,,,23.702387182365964,0.3505481578997157,0,52.300000001046,8.308828164604222,,,
203.07466000000014,1123,,,,-0.022197560573675598,23.702335536162778,0.3501912885387872,0,52.300000001046,8.300351422787529,0.002674291658632079,,
203.0984699999988,1123,,,,,23.7023959383803,0.3546953662827633,0,52.300000001046,8.407130009142882,,,
203.12362000000104,1123,,,,,23.702539376532673,0.35619592084855795,0,52.33333333438,8.44274783967326,,,
203.14688499999977,1123,,,,,23.702583133984824,0.3562461990557167,0,52.400000001048,8.44395514928423,,,
203.17600999999976,1123,,,,,23.702360426124915,0.35715987143603645,0,52.416666667715,8.465532002525373,,,
203.19916000000015,1123,,,,,23.70208550008427,0.3607443919235582,0,52.416666667715,8.550394421048086,,,
203.22266000000016,1123,,,,-0.02216574657639964,23.702388583872693,0.3576243736676105,0,52.450000001049,8.476551871733793,0.002614948496960694,,
203.24661000000125,1123,,,,,23.70261576440789,0.35917902583681527,0,52.450000001049,8.513482440044367,,,
203.2741649999991,1123,,,,,23.70274502524507,0.3580259260088305,0,52.433333334382,8.486197236614565,,,
203.30215499999932,1123,,,,,23.70260314934758,0.3582809650808869,0,52.416666667715,8.492191531277522,,,
203.3257650000006,1123,,,,,23.702972919001436,0.35723228108732347,0,52.400000001048,8.467467084405937,,,
203.34908000000007,1123,,,,,23.703391052805973,0.3570624024316426,0,52.400000001048,8.463589755091602,,,
203.37262000000104,1123,,,,-0.022152241184174155,23.702922792249844,0.3587225070449521,0,52.383333334381,8.5027718883288,0.0026052964227561005,,
203.39684999999963,1123,,,,,23.702714634559708,0.356995363572486,0,52.383333334381,8.461759228619528,,,
203.42288499999978,1123,,,,,23.702999590251114,0.3570057968982032,0,52.400000001048,8.462108257595384,,,
203.4473999999985,1123,,,,,23.702855162008248,0.3576148519371808,0,52.400000001048,8.476493039250022,,,
203.47374000000022,1123,,,,,23.702588810696113,0.35797593040303255,0,52.433333334382,8.484956282469449,,,
203.50120000000112,1123,,,,,23.70224559847683,0.35744574475407226,0,52.450000001049,8.472266830291481,,,
203.52520000000112,1123,,,,-0.022728179304317284,23.702471460161792,0.3604010487396334,0,52.466666667716,8.54239557196354,0.0026606329703241574,,
203.55085500000044,1123,,,,,23.702147237322194,0.3615521483476624,0,52.483333334383005,8.569562254106451,,,
203.57588499999977,1123,,,,,23.702377400492004,0.3595086610009359,0,52.500000001050005,8.521209961789724,,,
203.60035500000043,1123,,,,,23.702650692851535,0.3590209959295293,0,52.500000001050005,8.509749257917306,,,
203.62625999999977,1123,,,,,23.702553376522896,0.35768056364719303,0,52.500000001050005,8.477942651592388,,,
203.65607499999925,1123,,,,,23.702657196088083,0.3567394360720686,0,52.483333334383005,8.455672561542022,,,
203.68076999999954,1123,,,,-0.023155774152720732,23.702710468852985,0.3562108434886526,0,52.483333334383005,8.443162489077439,0.002742547497182054,,
203.7035700000003,1123,,,,,23.703069233475553,0.35362045454392754,0,52.483333334383005,8.38189011642781,,,
203.79247499999963,1123,,,,,23.704235489009903,0.34518943011119996,0,52.450000001049,8.18245153967301,,,
203.8319799999986,1123,,,,-0.02442635539743681,23.70426639884868,0.34770946713475437,0,52.416666667715,8.242197838363937,0.0029635730513216363,,
203.86219999999926,1123,,,,,23.703895715190892,0.3536993983371867,0,52.366666667714,8.384053652710437,,,
203.8894849999994,1123,,,,,23.703687869495653,0.35366765905633496,0,52.400000001048,8.383227799806571,,,
203.91171000000088,1123,,,,,23.703521037268963,0.3555073458393581,0,52.400000001048,8.426775851006878,,,
203.93542500000075,1123,,,,,23.70338026749703,0.35638119423035725,0,52.366666667714,8.447438967026876,,,
203.9585700000003,1123,,,,-0.02500674107987887,23.703554911060678,0.3559126380657199,0,52.366666667714,8.436394759931256,0.00296415018399194,,
203.98384500000068,1123,,,,,23.70349098182283,0.35282389020353855,0,52.366666667714,8.363157899611226,,,
204.00721499999986,1123,,,,,23.70310750306641,0.35221667856077454,0,52.366666667714,8.348629796299024,,,
204.03071499999984,1123,,,,,23.703230910555046,0.35496301048744083,0,52.366666667714,8.413770202289582,,,
204.05379000000096,1123,,,,,23.703252042583888,0.3555213747249131,0,52.366666667714,8.427012751630528,,,
204.07684999999964,1123,,,,,23.703020750537878,0.3568124131430741,0,52.366666667714,8.45753203277978,,,
204.09935500000046,1123,,,,-0.025288001617595486,23.70318996837872,0.3555979531383917,0,52.366666667714,8.428805835605932,0.0030001879401197022,,
204.12068500000052,1123,,,,,23.70312429463131,0.35278839485132857,0,52.383333334381,8.362187172864509,,,
204.14822499999963,1123,,,,,23.703255248592498,0.3504386926660467,0,52.366666667714,8.306537781246366,,,
204.17338000000083,1123,,,,,23.702874017359754,0.3503788400525257,0,52.383333334381,8.30498550411366,,,
204.19701999999955,1123,,,,,23.70310811792276,0.35161465927587016,0,52.383333334381,8.334360284662523,,,
204.22327500000037,1123,,,,,23.703241983023347,0.35172881677247514,0,52.400000001048,8.337113256360459,,,
204.24647499999963,1123,,,,,23.70311032981986,0.35226757807834297,0,52.416666667715,8.349837268809395,,,
204.27075499999896,1123,,,,-0.025423853610264356,23.703149352012584,0.35351217191288153,0,52.416666667715,8.37935180860538,0.003034107433483663,,
204.2943350000009,1123,,,,,23.703341792340154,0.35480531444345176,0,52.416666667715,8.41007163799186,,,
204.32424000000023,1123,,,,,23.703163510944492,0.3557474646233552,0,52.433333334382,8.43234032257133,,,
