Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
3.771609999999404,1056,,,,,23.770384650083322,0.17671601569872963,0,1595,4.200607666988966,,,
3.7976699999999255,1056,,,,0.01806297447047165,23.770824102400216,0.17825150123265418,0,1595,4.237185081790198,0.0042629656533294735,,
3.824620000000112,1056,,,,,23.770925921135923,0.1809199335127004,0,1595,4.300634337187238,,,
3.8541949999993665,1056,,,,,23.771061047159346,0.18242071260854617,0,1594,4.336333895684062,,,
3.8797749999994413,1056,,,,,23.77105217748194,0.18412497790485222,0,1594,4.376844456953951,,,
3.912664999999106,1056,,,,,23.770881766882816,0.18245385252218319,0,1594,4.337088956217091,,,
3.941394999999553,1056,,,,0.018467837062648727,23.770642756096873,0.18320235933469964,0,1594,4.354837835819234,0.004240763435723789,,
3.972569999999367,1056,,,,,23.770194200580637,0.18110773989926252,0,1594,4.304966148633716,,,
3.998285000000149,1056,,,,,23.77033070412151,0.17976902194558386,0,1595,4.273169102003005,,,
4.023899999999442,1056,,,,,23.77015423890121,0.18089156640729487,0,1594,4.29982043401784,,,
4.049339999999851,1056,,,,,23.769915684269833,0.18221863028689747,0,1594,4.33132147802269,,,
4.074580000000075,1056,,,,0.02015602911670976,23.769970307766812,0.18187191187831714,0,1594,4.323089945164381,0.004662412619764114,,
4.102179999999702,1056,,,,,23.76984982539678,0.18470328731736346,0,1595,4.390369401790843,,,
4.128415000000038,1056,,,,,23.769874924995666,0.18352258643767166,0,1595,4.362308925535161,,,
4.161329999999143,1056,,,,,23.76989871298589,0.1845736419862441,0,1596,4.387296775099942,,,
4.185834999999963,1056,,,,,23.769898534608387,0.18593745880246987,0,1598,4.419714529517636,,,
4.2227849999992175,1056,,,,,23.770034821384222,0.1858355168679492,0,1600,4.4173167070010875,,,
4.295599999999627,1056,,,,0.021114851414296552,23.770194478570943,0.1856909828588088,0,1602,4.413910775470868,0.004783705989626411,,
4.328709999999031,1056,,,,,23.770506914270587,0.18260562043912962,0,3911,4.340628163233001,,,
4.358790000000037,1056,,,,,23.7704895107823,0.18440345115870768,0,6806,4.383360301520117,,,
4.383584999999963,1056,,,,0.020853074132655667,23.770128481498507,0.1848231273846633,0,5252,4.3932694842858115,0.004746595720395611,,
4.415745000000112,1056,,,,,23.770157817547066,0.18681095673225392,0,2107,4.440525923572633,,,
4.451705000000074,1056,,,,,23.77035156752293,0.18836139767057805,0,1495,4.477416644379635,,,
4.476325000000187,1056,,,,,23.770571571627265,0.18711226120688157,0,986,4.447765396947194,,,
4.503479999999516,1056,,,,,23.77061620272038,0.18699586459899248,0,833,4.445006928878517,,,
4.536530000000261,1056,,,,0.019342758924481288,23.770919295995412,0.1851903554608233,0,808,4.402144994055934,0.004393939534158724,,
4.560375,1056,,,,,23.770873179115164,0.18473424333991248,0,803,4.3912942702728595,,,
4.591344999999739,1056,,,,,23.770618776005218,0.18256190764733912,0,803,4.33960950970517,,,
4.660019999999553,1056,,,,,23.770214201836552,0.18569634436867447,0,796,4.4140418821413965,,,
4.699419999999925,1056,,,,0.018704107379485854,23.77020845815761,0.18658966114028183,0,964,4.4352751414414895,0.00421712448112225,,
4.726400000000373,1056,,,,,23.770164604264906,0.18609996386865738,0,1496,4.423626774005737,,,
4.749484999999404,1056,,,,,23.770458231633214,0.18703608783699222,0,1587,4.445933513737304,,,
4.771370000000112,1056,,,,,23.77065928644825,0.18811366381023087,0,1603,4.471585809558468,,,
4.793794999999926,1056,,,,,23.77091564151889,0.1877439994811265,0,1607,4.462846773867224,,,
4.823849999999627,1056,,,,,23.770875589962788,0.1860786728601889,0,1609,4.423252982504935,,,
4.851799999999813,1056,,,,0.01884719355701642,23.770547897124484,0.18407598628665095,0,1610,4.375587048737266,0.004307351984336698,,
4.876989999999292,1056,,,,,23.770896952631578,0.1852287035300297,0,1610,4.403052424281881,,,
4.902464999999851,1056,,,,,23.770977745321353,0.18511934162538946,0,1610,4.4004677500056735,,,
4.92699499999918,1056,,,,,23.77104184291728,0.18699767025863756,0,1610,4.445129444246122,,,
4.951525000000372,1056,,,,,23.771297522377726,0.1855990259891532,0,1610,4.411929666651677,,,
4.976294999999926,1056,,,,0.01939365771131185,23.771316107853174,0.1859594488851085,0,1609,4.420500842690079,0.004387208237587376,,
5.001504999999888,1056,,,,,23.771377552028827,0.1834563393442596,0,1608,4.361009906865515,,,
5.025575000000186,1056,,,,,23.771666634729428,0.18373459188898614,0,1607,4.36767746765304,,,
5.050944999999366,1056,,,,,23.771670690474117,0.18573308594677854,0,1606,4.415185755452345,,,
5.0762999999988825,1056,,,,,23.771561577775138,0.1881596266017453,0,1606,4.472848150214565,,,
5.099644999999553,1056,,,,,23.77162153634557,0.18778791033002695,0,1608,4.4640231334666,,,
5.122544999999925,1056,,,,0.01968654362112714,23.771137014816656,0.18584281021473792,0,1609,4.417694904833104,0.004456293167640304,,
5.148624999999068,1056,,,,,23.77108572700041,0.18674805262161615,0,1611,4.439203968218822,,,
5.17553000000026,1056,,,,,23.77101787920626,0.18429900534555396,0,1612,4.380974951189093,,,
5.200269999999553,1056,,,,,23.771123661500262,0.18269451254213379,0,1613,4.3428538499165725,,,
5.225679999999702,1056,,,,,23.770834293538524,0.18241476767587142,0,1614,4.336151215117467,,,
5.2481749999988825,1056,,,,,23.771064305999715,0.18182993623182225,0,1613,4.322291106922474,,,
5.271009999999777,1056,,,,0.019659022619343214,23.770922910500886,0.18327975397895238,0,1613,4.356728902889245,0.004512335529141135,,
5.29568499999959,1056,,,,,23.771116915740933,0.18503779793689565,0,1611,4.398555128589193,,,
5.32243499999959,1056,,,,,23.771079854070315,0.18549522836852625,0,1609,4.409421886097247,,,
5.346994999999181,1056,,,,,23.77078222588677,0.18491313654466887,0,1609,4.395529899508988,,,
5.373009999999777,1056,,,,,23.770576892707652,0.1856983419159567,0,1608,4.414156715361565,,,
5.3954099999992176,1056,,,,,23.770623368746815,0.18411152038690481,0,1609,4.376445608964465,,,
5.4189400000004095,1056,,,,0.018754434580122725,23.770906931411,0.18109289043460083,0,1609,4.304742244461106,0.00435669164727667,,
5.444580000000075,1056,,,,,23.77102702033842,0.1809091113436663,0,1609,4.300395373975703,,,
5.467339999999851,1056,,,,,23.770596339371785,0.181497486995359,0,1608,4.314303499977059,,,
5.495469999999739,1056,,,,,23.77086307422847,0.1815542745848236,0,1607,4.3157018016967195,,,
5.520529999999329,1056,,,,,23.770410856701158,0.18234072342625626,0,1604,4.334313911750225,,,
5.545464999999851,1056,,,,,23.77047501350078,0.1801287304036676,0,1604,4.281745485273999,,,
5.573764999999665,1056,,,,0.019061890293271325,23.770170406776895,0.18015388213404224,0,1604,4.282288477768583,0.004451332597565707,,
5.600164999999106,1056,,,,,23.770414259728295,0.17995742454360375,0,1604,4.277662530515257,,,
5.625700000000187,1056,,,,,23.770767490191744,0.17898815254364983,0,1604,4.254685757614072,,,
5.653535000000149,1056,,,,,23.770696994677966,0.179253337960057,0,1605,4.26097678193312,,,
5.682445000000298,1056,,,,,23.770706726054573,0.18110925640594297,0,1605,4.305095019399491,,,
5.712679999999702,1056,,,,,23.770455701266208,0.18245774678708193,0,1605,4.337103787355177,,,
5.743704999999143,1056,,,,0.01919237297877823,23.770230390979616,0.1842594090472232,0,1604,4.37988860475825,0.004381931759161159,,
5.772084999999962,1056,,,,,23.769940898331352,0.18486942553727953,0,1604,4.3943353189296035,,,
5.797094999999739,1056,,,,,23.769804456955026,0.18616951224586004,0,1604,4.425212901930787,,,
5.825604999999515,1056,,,,,23.76983344566971,0.18483558148377024,0,1605,4.393510986702731,,,
5.893224999999627,1056,,,,,23.77059974468682,0.18340427003568424,0,1607,4.359629494484708,,,
5.920990000000224,1056,,,,0.019242458488994727,23.770583036678822,0.1837697723820095,0,1607,4.368314634038123,0.004405007445905234,,
5.945844999999739,1056,,,,,23.770418232509822,0.18507118177369697,0,1607,4.399219393545626,,,
5.970865000000224,1056,,,,,23.770337585852413,0.1853973228824585,0,1607,4.406956952429319,,,
5.996629999999889,1056,,,,,23.76989820592457,0.18271201222372216,0,1608,4.343045931557521,,,
6.022959999999963,1056,,,,0.019662913649449443,23.770429202178367,0.18133125223055024,0,1609,4.310321693288643,0.004561820450678994,,
6.051189999999479,1056,,,,,23.770251686848535,0.18060756364809716,0,1610,4.293087244463786,,,
6.07875,1056,,,,,23.7703716392423,0.17868846853320752,0,1609,4.247491304681396,,,
6.103219999999739,1056,,,,,23.770376007698637,0.17649457854578235,0,1608,4.195342495353548,,,
6.127449999999255,1056,,,,,23.77037983082391,0.1792629846985077,0,1608,4.261149235890703,,,
6.15280999999959,1056,,,,,23.77043409372133,0.18065474162811798,0,1610,4.2942416295894335,,,
6.183959999999963,1056,,,,0.019310183867756764,23.769980576331406,0.18050511955773388,0,1611,4.290603185815712,0.004500575567461989,,
6.213239999999292,1056,,,,,23.76994715444524,0.1818847483272759,0,1611,4.3233908559389205,,,
6.24633999999892,1056,,,,,23.769864046454867,0.18183088961490973,0,1612,4.3220955255923466,,,
6.2731549999993295,1056,,,,,23.769805835808558,0.1793610283701195,0,1614,4.263376818868691,,,
6.298639999999665,1056,,,,,23.769797732032746,0.1790824644294404,0,1616,4.256753956841747,,,
6.323610000000335,1056,,,,0.01923237128026748,23.769683291118977,0.17989620543892643,0,1618,4.276075828557357,0.004497668435116599,,
6.346709999999032,1056,,,,,23.769552563317767,0.18099427292281003,0,1618,4.302152883898215,,,
6.369274999999441,1056,,,,,23.7696323622088,0.18182871193401462,0,1619,4.3220016355654955,,,
6.392700000000186,1056,,,,,23.76990746478639,0.18110063461541387,0,1620,4.304745326622478,,,
6.4212549999998885,1056,,,,,23.769781668714774,0.1813554312533623,0,1621,4.310779005328033,,,
6.446240000000223,1056,,,,,23.769777542357442,0.18150470325524554,0,1623,4.314326419268787,,,
6.469165000000038,1056,,,,0.018934517896059447,23.7699528331759,0.17999248306444493,0,1624,4.278412832768068,0.004425593937789566,,
6.494494999999181,1056,,,,,23.77019132750882,0.18277573173624875,0,1625,4.344614113396059,,,
6.519144999999553,1056,,,,,23.770432443340546,0.18429563949052868,0,1625,4.3807870481118565,,,
6.542804999999702,1056,,,,,23.770267359936103,0.18512243313344856,0,1624,4.400409729903966,,,
6.569535000000149,1056,,,,,23.770182938243245,0.18403024621974035,0,1624,4.3744326188131755,,,
6.594964999999851,1056,,,,,23.769939233458306,0.18053196909258956,0,1624,4.291233935027427,,,
6.618895000000484,1056,,,,0.018808287596536737,23.77010581824891,0.18069515211002202,0,1624,4.295142886499806,0.004378966682494693,,
6.646054999999702,1056,,,,,23.770090816645215,0.1815170784625022,0,1624,4.314677439825792,,,
6.670509999999776,1056,,,,,23.770221977610483,0.181739671935799,0,1623,4.319992344052049,,,
6.693535000000149,1056,,,,,23.770337478252664,0.18167830927546788,0,1621,4.3185547239562325,,,
6.720984999999404,1056,,,,,23.770065894046848,0.18319958571465578,0,1620,4.354666224199452,,,
6.74634499999974,1056,,,,,23.76972754050689,0.18260730364114755,0,1618,4.340525854456689,,,
6.769794999999926,1056,,,,0.018755679167548778,23.769451739732464,0.18146375183755228,0,1616,4.313293891813487,0.004348342505282689,,
6.7979899999992925,1056,,,,,23.769825122594703,0.18026478864202075,0,1615,4.284862501782329,,,
6.823944999999367,1056,,,,,23.770186478278873,0.18028723295412277,0,1615,4.285461146972402,,,
6.846734999999404,1056,,,,,23.770162003857763,0.18233126947497308,0,1612,4.3340438137891555,,,
6.872374999999069,1056,,,,,23.77093287559309,0.18439337230108144,0,1610,4.383202475673253,,,
6.9006850000005215,1056,,,,,23.771013718641875,0.1830474583973068,0,1608,4.351223644724907,,,
6.927084999999963,1056,,,,0.01787656031265446,23.77101219563821,0.18319840716586858,0,1607,4.354811570961356,0.004105013505488616,,
6.954009999999776,1056,,,,,23.771302357348457,0.18402086478340662,0,1607,4.374415616827095,,,
7.015204999999143,1056,,,,,23.770485735737363,0.1890600730877972,0,1607,4.494049770530947,,,
7.0455300000002605,1056,,,,,23.770589372894847,0.18766251059311514,0,1609,4.4608484799954695,,,
7.071834999999031,1056,,,,0.0187270471870134,23.770697587972027,0.18654958703596974,0,1610,4.434413818593104,0.004223116730444181,,
7.099389999999665,1056,,,,,23.77034970281504,0.18253902744787534,0,1609,4.33901651684775,,,
7.12790500000026,1056,,,,,23.770192784890327,0.1799138587675102,0,1608,4.276587107577249,,,
7.165289999999106,1056,,,,,23.770259718980494,0.18203911064852427,0,1606,4.32711693912765,,,
7.229285000000149,1056,,,,,23.769957844124825,0.181932447496967,0,1604,4.324526607481358,,,
7.265159999999217,1056,,,,0.018215996981766087,23.770009217211626,0.18225396878261027,0,1603,4.332178517836046,0.0042048121763147255,,
7.2890049999998885,1056,,,,,23.769748987674813,0.18317364745087034,0,1604,4.353991621064028,,,
7.320594999999739,1056,,,,,23.770390644436663,0.18342480359787944,0,1604,4.360079235400666,,,
7.348245000000111,1056,,,,,23.770123113069012,0.18458807426620044,0,1605,4.3876812505119105,,,
7.371829999999143,1056,,,,0.019168879978304052,23.770452701646487,0.18541356981849183,0,1605,4.4073644916138885,0.004349284025584367,,
7.396794999999925,1056,,,,,23.770093817550894,0.18187379839221854,0,1606,4.3231572507373714,,,
7.4225,1056,,,,,23.769952005998057,0.18226718861332003,0,1607,4.332482325606812,,,
7.450959999999963,1056,,,,,23.769783088089152,0.18376406843997,0,1608,4.368032046202857,,,
7.479030000000261,1056,,,,,23.76976039042796,0.1838431747227016,0,1608,4.3699082125742,,,
7.508139999999664,1056,,,,0.019240237685006118,23.769956576456185,0.18412940005671283,0,1609,4.376747843796993,0.004396012375324435,,
7.538974999999628,1056,,,,,23.769778645706257,0.1853580593551751,0,1610,4.405920041070194,,,
7.565854999999516,1056,,,,,23.76964912481098,0.18411354313833786,0,1612,4.376314319524041,,,
7.5987000000001865,1056,,,,,23.769838972705553,0.1817987020586816,0,1613,4.321325873381735,,,
7.628339999999851,1056,,,,,23.769683684070085,0.18169358167543925,0,1612,4.318798963850944,,,
7.657490000000224,1056,,,,0.019273490930659467,23.769719234556362,0.18227927175046518,0,1611,4.332727111787959,0.004448350988508482,,
7.6836749999998135,1056,,,,,23.76976284611453,0.18142201930045415,0,1610,4.312358373835009,,,
7.713004999999888,1056,,,,,23.7696477716788,0.18369994916863625,0,1609,4.366483087413783,,,
7.746919999999926,1056,,,,,23.76987405669642,0.1858604686278072,0,1608,4.417879931401553,,,
