Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
36.6945549999997,1056,,,,,23.776302781178188,0.17514217654865114,0,1643,4.164233419375295,,,
36.72054499999992,1056,,,,0.025774732502882525,23.776073780713077,0.17719462407402545,0,1548,4.212992455529746,0.0061179156561393805,,
36.74733999999985,1056,,,,,23.776195616904243,0.18035497227004024,0,1462,4.2881551011738175,,,
36.77650499999989,1056,,,,,23.77554544300091,0.1777423027822986,0,1032,4.225920196944168,,,
36.8,1056,,,,,23.77530483253276,0.17705848544839992,0,859,4.209619464722274,,,
36.82313499999977,1056,,,,0.020503162423581866,23.775488593845203,0.17708918185035996,0,906,4.210381823176612,0.004869668187982253,,
36.851794999998994,1056,,,,,23.77542387155434,0.17759226707738646,0,1510,4.222331426075148,,,
36.88341999999992,1056,,,,,23.775344852071214,0.18046017118388558,0,1612,4.290502801960684,,,
36.90896499999985,1056,,,,,23.775439785592496,0.18155351272946588,0,1558,4.3165146097622165,,,
36.93274000000022,1056,,,,,23.77544388094238,0.18481122815145987,0,1455,4.393968983483073,,,
36.95704999999981,1056,,,,,23.775069669676014,0.18528582826243828,0,1437,4.405183475743095,,,
36.99258499999996,1056,,,,0.016714050727202865,23.77525596485068,0.18764088304821797,0,1344,4.461210023941993,0.003746528551111359,,
37.02311999999918,1056,,,,,23.7749811979698,0.18844815604798826,0,1577,4.480351366833,,,
37.05116500000004,1056,,,,,23.775033943543974,0.1872253034483333,0,1589,4.451287944574445,,,
37.07939499999955,1056,,,,,23.77492361467588,0.18711188488116434,0,1460,4.448570770447709,,,
37.106104999999516,1056,,,,,23.774935621770457,0.18638734453058364,0,1437,4.431347116927376,,,
37.13034499999974,1056,,,,0.01749186975792998,23.774887206576548,0.18663196079915031,0,1142,4.437153817142015,0.00394213734271591,,
37.158429999999704,1056,,,,,23.775029765827178,0.1871819256290844,0,875,4.450255853456331,,,
37.18796499999985,1056,,,,,23.77518406621943,0.18402765689098566,0,826,4.375291415858259,,,
37.21845500000008,1056,,,,,23.775595497299985,0.1847719270718074,0,818,4.393062597315905,,,
37.25720000000019,1056,,,,,23.7754813032818,0.18220284304970366,0,816,4.3319602883330175,,,
37.28237999999989,1056,,,,0.02590625695535444,23.775137891468052,0.18114732290477562,0,815,4.306802580731329,0.0060151949084592945,,
37.30651499999966,1056,,,,,23.775259581467672,0.182014040751835,0,815,4.327431066346713,,,
37.33348000000045,1056,,,,,23.775331497591342,0.18240720884117628,0,815,4.336791857749341,,,
37.35962999999989,1056,,,,,23.775350841718318,0.18028315996328156,0,813,4.286295378980644,,,
37.38870500000007,1056,,,,,23.774992552312852,0.17782455530139135,0,813,4.2277774779089246,,,
37.41945000000019,1056,,,,0.037372763427229255,23.775081661355223,0.17919809811554557,0,875,4.260449416256642,0.008772023741116514,,
37.447689999999476,1056,,,,,23.775516002214257,0.17828833884185047,0,1491,4.238897253142613,,,
37.472939999999475,1056,,,,,23.775329299439903,0.17937778624788778,0,1600,4.264765937048074,,,
37.499019999999554,1056,,,,,23.775291447868728,0.1777045265776648,0,1526,4.224976910989515,,,
37.53046499999985,1056,,,,,23.775449510408535,0.17646870999668085,0,1444,4.195622904693011,,,
37.55644000000041,1056,,,,,23.775617291361783,0.17673671908989633,0,1303,4.202024594412289,,,
37.58228499999922,1056,,,,0.04759422468184104,23.77587330017223,0.1784402428396359,0,1525,4.2425726054071475,0.011218246358632101,,
37.60487999999989,1056,,,,,23.775591031360197,0.18178903415499992,0,1608,4.3221417300552485,,,
37.62855999999959,1056,,,,,23.77556255548962,0.1819978545978384,0,1622,4.327101376955811,,,
